failure_id,device_id,timestamp,failure_type,severity,downtime_minutes
432,D0015,2026-01-07 23:00:00,Communication Failure,Minor,74
433,D0015,2026-01-20 22:00:00,Communication Failure,Minor,63
434,D0015,2026-01-21 11:00:00,Communication Failure,Minor,192
435,D0015,2026-01-21 17:00:00,Firmware Crash,Minor,223
436,D0015,2026-01-22 16:00:00,Communication Failure,Minor,174
437,D0015,2026-01-26 03:00:00,Communication Failure,Minor,186
438,D0015,2026-02-02 10:00:00,Communication Failure,Minor,167
439,D0015,2026-02-04 15:00:00,Firmware Crash,Minor,64
440,D0015,2026-02-05 21:00:00,Communication Failure,Minor,17
441,D0015,2026-02-08 14:00:00,Firmware Crash,Minor,89
442,D0015,2026-02-10 13:00:00,Firmware Crash,Minor,210
443,D0015,2026-02-15 10:00:00,Communication Failure,Minor,184
444,D0015,2026-02-15 12:00:00,Firmware Crash,Minor,105
445,D0015,2026-02-16 12:00:00,Firmware Crash,Minor,197
446,D0015,2026-02-17 07:00:00,Communication Failure,Minor,101
447,D0015,2026-02-28 23:00:00,Communication Failure,Minor,78
448,D0015,2026-03-02 20:00:00,Communication Failure,Minor,191
449,D0015,2026-03-03 17:00:00,Firmware Crash,Minor,128
450,D0015,2026-03-04 13:00:00,Communication Failure,Minor,96
451,D0015,2026-03-05 15:00:00,Communication Failure,Minor,52
452,D0015,2026-03-06 13:00:00,Communication Failure,Minor,107
453,D0015,2026-03-10 13:00:00,Communication Failure,Minor,95
454,D0015,2026-03-11 13:00:00,Firmware Crash,Minor,165
455,D0015,2026-03-11 14:00:00,Firmware Crash,Minor,108
456,D0015,2026-03-14 17:00:00,Firmware Crash,Minor,182
457,D0015,2026-03-21 20:00:00,Communication Failure,Minor,229
458,D0015,2026-03-24 08:00:00,Communication Failure,Minor,96
459,D0015,2026-03-25 12:00:00,Firmware Crash,Minor,152
460,D0015,2026-03-26 02:00:00,Communication Failure,Minor,163
461,D0015,2026-03-29 15:00:00,Firmware Crash,Minor,26
462,D0016,2026-01-01 15:00:00,Communication Failure,Minor,84
463,D0016,2026-01-04 10:00:00,Communication Failure,Minor,22
464,D0016,2026-01-10 01:00:00,Communication Failure,Minor,133
465,D0016,2026-01-11 11:00:00,Communication Failure,Minor,64
466,D0016,2026-01-12 01:00:00,Communication Failure,Minor,27
467,D0016,2026-01-12 11:00:00,Communication Failure,Minor,103
468,D0016,2026-01-14 08:00:00,Communication Failure,Minor,96
469,D0016,2026-01-14 23:00:00,Communication Failure,Minor,192
470,D0016,2026-01-16 15:00:00,Firmware Crash,Minor,101
471,D0016,2026-01-16 20:00:00,Communication Failure,Minor,17
472,D0016,2026-01-17 12:00:00,Communication Failure,Minor,115
473,D0016,2026-01-20 08:00:00,Communication Failure,Minor,55
474,D0016,2026-01-21 17:00:00,Communication Failure,Minor,24
475,D0016,2026-01-21 22:00:00,Communication Failure,Minor,107
476,D0016,2026-01-22 05:00:00,Communication Failure,Minor,36
477,D0016,2026-01-23 20:00:00,Communication Failure,Minor,96
478,D0016,2026-01-25 14:00:00,Firmware Crash,Minor,210
479,D0016,2026-01-26 01:00:00,Communication Failure,Minor,163
480,D0016,2026-01-26 13:00:00,Communication Failure,Minor,13
481,D0016,2026-02-01 20:00:00,Communication Failure,Minor,10
482,D0016,2026-02-02 14:00:00,Firmware Crash,Minor,13
483,D0016,2026-02-12 16:00:00,Firmware Crash,Minor,138
484,D0016,2026-02-14 17:00:00,Communication Failure,Minor,155
485,D0016,2026-02-18 12:00:00,Firmware Crash,Minor,239
486,D0016,2026-02-21 14:00:00,Firmware Crash,Minor,68
487,D0016,2026-02-26 15:00:00,Firmware Crash,Minor,186
488,D0016,2026-03-02 13:00:00,Communication Failure,Minor,236
489,D0016,2026-03-05 20:00:00,Communication Failure,Minor,85
490,D0016,2026-03-06 07:00:00,Communication Failure,Minor,197
491,D0016,2026-03-11 12:00:00,Communication Failure,Minor,165
492,D0016,2026-03-13 12:00:00,Communication Failure,Minor,101
493,D0016,2026-03-20 12:00:00,Communication Failure,Minor,11
494,D0016,2026-03-20 15:00:00,Communication Failure,Minor,196
495,D0016,2026-03-25 12:00:00,Firmware Crash,Minor,91
496,D0016,2026-03-31 18:00:00,Communication Failure,Minor,15
497,D0017,2026-01-03 17:00:00,Communication Failure,Minor,211
498,D0017,2026-01-05 06:00:00,Communication Failure,Minor,13
499,D0017,2026-01-07 16:00:00,Communication Failure,Minor,176
500,D0017,2026-01-14 13:00:00,Communication Failure,Minor,20
501,D0017,2026-01-15 20:00:00,Communication Failure,Minor,18
502,D0017,2026-01-16 07:00:00,Communication Failure,Minor,77
503,D0017,2026-01-16 16:00:00,Firmware Crash,Minor,56
504,D0017,2026-01-17 17:00:00,Communication Failure,Minor,90
505,D0017,2026-01-22 14:00:00,Firmware Crash,Minor,18
506,D0017,2026-01-28 13:00:00,Communication Failure,Minor,96
507,D0017,2026-02-04 16:00:00,Firmware Crash,Minor,181
508,D0017,2026-02-05 09:00:00,Communication Failure,Minor,217
509,D0017,2026-02-05 13:00:00,Communication Failure,Minor,187
510,D0017,2026-02-06 12:00:00,Firmware Crash,Minor,95
511,D0017,2026-02-10 04:00:00,Communication Failure,Minor,12
512,D0017,2026-02-10 16:00:00,Communication Failure,Minor,169
513,D0017,2026-02-13 02:00:00,Communication Failure,Minor,105
514,D0017,2026-02-14 15:00:00,Firmware Crash,Minor,73
515,D0017,2026-02-14 22:00:00,Communication Failure,Minor,169
516,D0017,2026-02-15 18:00:00,Communication Failure,Minor,49
517,D0017,2026-02-17 11:00:00,Communication Failure,Minor,78
518,D0017,2026-02-18 12:00:00,Firmware Crash,Minor,203
519,D0017,2026-02-21 21:00:00,Communication Failure,Minor,124
520,D0017,2026-02-22 10:00:00,Communication Failure,Minor,228
521,D0017,2026-02-28 16:00:00,Firmware Crash,Minor,16
522,D0017,2026-03-01 02:00:00,Communication Failure,Minor,186
523,D0017,2026-03-01 20:00:00,Communication Failure,Minor,80
524,D0017,2026-03-05 13:00:00,Firmware Crash,Minor,130
525,D0017,2026-03-08 13:00:00,Communication Failure,Minor,107
526,D0017,2026-03-11 15:00:00,Firmware Crash,Minor,123
527,D0017,2026-03-14 16:00:00,Firmware Crash,Minor,32
528,D0017,2026-03-15 14:00:00,Communication Failure,Minor,151
529,D0017,2026-03-15 20:00:00,Communication Failure,Minor,40
530,D0017,2026-03-19 03:00:00,Communication Failure,Minor,98
531,D0017,2026-03-22 01:00:00,Communication Failure,Minor,165
532,D0017,2026-03-23 18:00:00,Communication Failure,Minor,65
533,D0017,2026-03-26 06:00:00,Communication Failure,Minor,166
534,D0017,2026-03-29 14:00:00,Firmware Crash,Minor,232
535,D0017,2026-03-29 23:00:00,Communication Failure,Minor,221
536,D0017,2026-03-30 13:00:00,Firmware Crash,Minor,146
537,D0018,2026-01-02 15:00:00,Firmware Crash,Minor,160
538,D0018,2026-01-03 14:00:00,Communication Failure,Minor,199
539,D0018,2026-01-05 14:00:00,Firmware Crash,Minor,178
540,D0018,2026-01-05 21:00:00,Communication Failure,Minor,47
541,D0018,2026-01-06 07:00:00,Communication Failure,Minor,235
542,D0018,2026-01-14 13:00:00,Firmware Crash,Minor,19
543,D0018,2026-01-17 13:00:00,Firmware Crash,Minor,230
544,D0018,2026-01-18 14:00:00,Firmware Crash,Minor,146
545,D0018,2026-01-20 13:00:00,Firmware Crash,Minor,26
546,D0018,2026-01-21 12:00:00,Communication Failure,Minor,17
547,D0018,2026-01-25 14:00:00,Firmware Crash,Minor,33
548,D0018,2026-01-28 10:00:00,Communication Failure,Minor,28
549,D0018,2026-02-01 13:00:00,Communication Failure,Minor,226
550,D0018,2026-02-10 10:00:00,Communication Failure,Minor,96
551,D0018,2026-02-16 12:00:00,Firmware Crash,Minor,66
552,D0018,2026-02-20 14:00:00,Communication Failure,Minor,238
553,D0018,2026-02-22 12:00:00,Firmware Crash,Minor,147
554,D0018,2026-02-24 07:00:00,Communication Failure,Minor,162
555,D0018,2026-03-04 15:00:00,Firmware Crash,Minor,43
556,D0018,2026-03-04 19:00:00,Communication Failure,Minor,73
557,D0018,2026-03-08 23:00:00,Communication Failure,Minor,67
558,D0018,2026-03-11 17:00:00,Communication Failure,Minor,107
559,D0018,2026-03-12 03:00:00,Communication Failure,Minor,20
560,D0018,2026-03-16 15:00:00,Communication Failure,Minor,104
561,D0018,2026-03-20 17:00:00,Communication Failure,Minor,72
562,D0018,2026-03-23 03:00:00,Communication Failure,Minor,50
563,D0018,2026-03-26 16:00:00,Firmware Crash,Minor,83
564,D0018,2026-03-30 19:00:00,Communication Failure,Minor,212
565,D0019,2026-01-01 05:00:00,Communication Failure,Minor,159
566,D0019,2026-01-01 23:00:00,Communication Failure,Minor,18
567,D0019,2026-01-02 23:00:00,Communication Failure,Minor,201
568,D0019,2026-01-05 08:00:00,Communication Failure,Minor,76
569,D0019,2026-01-05 17:00:00,Communication Failure,Minor,157
570,D0019,2026-01-09 17:00:00,Firmware Crash,Minor,193
571,D0019,2026-01-10 20:00:00,Communication Failure,Minor,68
572,D0019,2026-01-15 21:00:00,Communication Failure,Minor,230
573,D0019,2026-01-22 00:00:00,Communication Failure,Minor,66
574,D0019,2026-01-22 14:00:00,Firmware Crash,Minor,40
575,D0019,2026-02-02 21:00:00,Communication Failure,Minor,121
576,D0019,2026-02-06 03:00:00,Communication Failure,Minor,221
577,D0019,2026-02-06 15:00:00,Firmware Crash,Minor,60
578,D0019,2026-02-09 14:00:00,Communication Failure,Minor,146
579,D0019,2026-02-17 04:00:00,Communication Failure,Minor,147
580,D0019,2026-02-18 00:00:00,Communication Failure,Minor,150
581,D0019,2026-02-22 21:00:00,Communication Failure,Minor,85
582,D0019,2026-02-23 14:00:00,Communication Failure,Minor,201
583,D0019,2026-02-24 16:00:00,Communication Failure,Minor,124
584,D0019,2026-02-25 11:00:00,Communication Failure,Minor,139
585,D0019,2026-02-25 14:00:00,Firmware Crash,Minor,56
586,D0019,2026-02-28 23:00:00,Communication Failure,Minor,54
587,D0019,2026-03-03 13:00:00,Communication Failure,Minor,226
588,D0019,2026-03-05 18:00:00,Communication Failure,Minor,207
589,D0019,2026-03-07 03:00:00,Communication Failure,Minor,96
590,D0019,2026-03-07 16:00:00,Firmware Crash,Minor,108
591,D0019,2026-03-08 17:00:00,Firmware Crash,Minor,26
592,D0019,2026-03-11 13:00:00,Firmware Crash,Minor,133
593,D0019,2026-03-12 08:00:00,Communication Failure,Minor,240
594,D0019,2026-03-16 12:00:00,Communication Failure,Minor,124
595,D0019,2026-03-20 16:00:00,Firmware Crash,Minor,78
596,D0019,2026-03-22 23:00:00,Communication Failure,Minor,99
597,D0019,2026-03-23 06:00:00,Communication Failure,Minor,219
598,D0019,2026-03-27 16:00:00,Firmware Crash,Minor,227
599,D0019,2026-03-29 16:00:00,Firmware Crash,Minor,99
600,D0019,2026-03-31 18:00:00,Communication Failure,Minor,226
601,D0020,2026-01-02 07:00:00,Communication Failure,Minor,120
602,D0020,2026-01-05 13:00:00,Firmware Crash,Minor,60
603,D0020,2026-01-11 14:00:00,Firmware Crash,Minor,216
604,D0020,2026-01-18 14:00:00,Communication Failure,Minor,14
605,D0020,2026-01-19 07:00:00,Communication Failure,Minor,19
606,D0020,2026-01-20 05:00:00,Communication Failure,Minor,225
607,D0020,2026-01-20 13:00:00,Firmware Crash,Minor,194
608,D0020,2026-01-23 14:00:00,Communication Failure,Minor,74
609,D0020,2026-01-31 17:00:00,Firmware Crash,Minor,20
610,D0020,2026-02-01 01:00:00,Communication Failure,Minor,79
611,D0020,2026-02-01 06:00:00,Communication Failure,Minor,193
612,D0020,2026-02-06 12:00:00,Firmware Crash,Minor,103
613,D0020,2026-02-06 15:00:00,Firmware Crash,Minor,182
614,D0020,2026-02-10 07:00:00,Communication Failure,Minor,219
615,D0020,2026-02-12 05:00:00,Communication Failure,Minor,100
616,D0020,2026-02-12 12:00:00,Communication Failure,Minor,201
617,D0020,2026-02-13 10:00:00,Communication Failure,Minor,81
618,D0020,2026-02-14 02:00:00,Communication Failure,Minor,181
619,D0020,2026-02-15 05:00:00,Communication Failure,Minor,160
620,D0020,2026-02-16 04:00:00,Communication Failure,Minor,24
621,D0020,2026-02-22 19:00:00,Communication Failure,Minor,94
622,D0020,2026-02-23 04:00:00,Communication Failure,Minor,171
623,D0020,2026-02-27 05:00:00,Communication Failure,Minor,135
624,D0020,2026-03-04 16:00:00,Firmware Crash,Minor,57
625,D0020,2026-03-05 07:00:00,Communication Failure,Minor,224
626,D0020,2026-03-09 08:00:00,Communication Failure,Minor,47
627,D0020,2026-03-10 06:00:00,Communication Failure,Minor,197
628,D0020,2026-03-11 12:00:00,Firmware Crash,Minor,100
629,D0020,2026-03-18 15:00:00,Firmware Crash,Minor,198
630,D0020,2026-03-21 12:00:00,Firmware Crash,Minor,68
631,D0020,2026-03-25 13:00:00,Communication Failure,Minor,169
632,D0020,2026-03-28 01:00:00,Communication Failure,Minor,55
633,D0020,2026-03-30 15:00:00,Communication Failure,Minor,87
634,D0021,2026-01-01 00:00:00,Communication Failure,Minor,18
635,D0021,2026-01-05 07:00:00,Communication Failure,Minor,27
636,D0021,2026-01-07 21:00:00,Communication Failure,Minor,131
637,D0021,2026-01-19 15:00:00,Firmware Crash,Minor,214
638,D0021,2026-01-25 20:00:00,Communication Failure,Minor,45
639,D0021,2026-01-27 07:00:00,Communication Failure,Minor,195
640,D0021,2026-02-01 16:00:00,Communication Failure,Minor,121
641,D0021,2026-02-06 16:00:00,Communication Failure,Minor,172
642,D0021,2026-02-07 11:00:00,Communication Failure,Minor,156
643,D0021,2026-02-08 06:00:00,Communication Failure,Minor,60
644,D0021,2026-02-08 08:00:00,Communication Failure,Minor,173
645,D0021,2026-02-10 17:00:00,Communication Failure,Minor,47
646,D0021,2026-02-11 08:00:00,Communication Failure,Minor,240
647,D0021,2026-02-17 12:00:00,Firmware Crash,Minor,20
648,D0021,2026-02-18 20:00:00,Communication Failure,Minor,79
649,D0021,2026-02-20 12:00:00,Firmware Crash,Minor,44
650,D0021,2026-02-21 10:00:00,Communication Failure,Minor,201
651,D0021,2026-02-23 08:00:00,Communication Failure,Minor,94
652,D0021,2026-02-26 06:00:00,Communication Failure,Minor,162
653,D0021,2026-03-01 15:00:00,Communication Failure,Minor,10
654,D0021,2026-03-04 11:00:00,Communication Failure,Minor,240
655,D0021,2026-03-05 13:00:00,Communication Failure,Minor,76
656,D0021,2026-03-10 03:00:00,Communication Failure,Minor,108
657,D0021,2026-03-14 00:00:00,Communication Failure,Minor,176
658,D0021,2026-03-14 22:00:00,Communication Failure,Minor,124
659,D0021,2026-03-15 03:00:00,Communication Failure,Minor,203
660,D0021,2026-03-19 12:00:00,Firmware Crash,Minor,31
661,D0021,2026-03-20 17:00:00,Firmware Crash,Minor,208
662,D0021,2026-03-23 10:00:00,Communication Failure,Minor,36
663,D0021,2026-03-26 01:00:00,Communication Failure,Minor,167
664,D0021,2026-03-31 12:00:00,Communication Failure,Minor,102
665,D0021,2026-03-31 18:00:00,Communication Failure,Minor,27
666,D0022,2026-01-03 22:00:00,Communication Failure,Minor,209
667,D0022,2026-01-04 06:00:00,Communication Failure,Minor,77
668,D0022,2026-01-07 12:00:00,Firmware Crash,Minor,159
669,D0022,2026-01-11 15:00:00,Firmware Crash,Minor,47
670,D0022,2026-01-16 09:00:00,Communication Failure,Minor,199
671,D0022,2026-01-21 14:00:00,Firmware Crash,Minor,15
672,D0022,2026-02-05 00:00:00,Communication Failure,Minor,156
673,D0022,2026-02-05 23:00:00,Communication Failure,Minor,184
674,D0022,2026-02-07 04:00:00,Communication Failure,Minor,176
675,D0022,2026-02-11 11:00:00,Communication Failure,Minor,86
676,D0022,2026-02-11 13:00:00,Firmware Crash,Minor,135
677,D0022,2026-02-14 14:00:00,Communication Failure,Minor,84
678,D0022,2026-02-15 15:00:00,Firmware Crash,Minor,42
679,D0022,2026-02-17 09:00:00,Communication Failure,Minor,111
680,D0022,2026-02-24 03:00:00,Communication Failure,Minor,63
681,D0022,2026-02-25 14:00:00,Communication Failure,Minor,96
682,D0022,2026-03-01 10:00:00,Communication Failure,Minor,190
683,D0022,2026-03-01 21:00:00,Communication Failure,Minor,88
684,D0022,2026-03-03 09:00:00,Communication Failure,Minor,55
685,D0022,2026-03-06 22:00:00,Communication Failure,Minor,38
686,D0022,2026-03-11 04:00:00,Communication Failure,Minor,34
687,D0022,2026-03-17 21:00:00,Communication Failure,Minor,192
688,D0022,2026-03-21 11:00:00,Communication Failure,Minor,222
689,D0022,2026-03-26 13:00:00,Firmware Crash,Minor,38
690,D0022,2026-03-27 17:00:00,Firmware Crash,Minor,109
691,D0022,2026-03-30 14:00:00,Firmware Crash,Minor,237
692,D0022,2026-03-30 22:00:00,Communication Failure,Minor,82
693,D0023,2026-01-02 15:00:00,Firmware Crash,Minor,27
694,D0023,2026-01-06 05:00:00,Communication Failure,Minor,98
695,D0023,2026-01-11 07:00:00,Communication Failure,Minor,122
696,D0023,2026-01-11 14:00:00,Firmware Crash,Minor,123
697,D0023,2026-01-13 00:00:00,Communication Failure,Minor,98
698,D0023,2026-01-20 17:00:00,Communication Failure,Minor,27
699,D0023,2026-01-22 14:00:00,Firmware Crash,Minor,25
700,D0023,2026-01-24 14:00:00,Communication Failure,Minor,237
701,D0023,2026-01-24 18:00:00,Communication Failure,Minor,119
702,D0023,2026-01-28 07:00:00,Communication Failure,Minor,21
703,D0023,2026-01-31 01:00:00,Communication Failure,Minor,90
704,D0023,2026-02-01 13:00:00,Firmware Crash,Minor,133
705,D0023,2026-02-08 15:00:00,Communication Failure,Minor,105
706,D0023,2026-02-09 17:00:00,Communication Failure,Minor,239
707,D0023,2026-02-09 19:00:00,Communication Failure,Minor,88
708,D0023,2026-02-13 15:00:00,Firmware Crash,Minor,102
709,D0023,2026-02-20 12:00:00,Firmware Crash,Minor,25
710,D0023,2026-02-24 18:00:00,Communication Failure,Minor,100
711,D0023,2026-02-27 17:00:00,Communication Failure,Minor,14
712,D0023,2026-02-28 23:00:00,Communication Failure,Minor,18
713,D0023,2026-03-04 06:00:00,Communication Failure,Minor,42
714,D0023,2026-03-04 09:00:00,Communication Failure,Minor,30
715,D0023,2026-03-06 15:00:00,Communication Failure,Minor,49
716,D0023,2026-03-06 18:00:00,Communication Failure,Minor,35
717,D0023,2026-03-08 05:00:00,Communication Failure,Minor,214
718,D0023,2026-03-09 02:00:00,Communication Failure,Minor,152
719,D0023,2026-03-11 13:00:00,Communication Failure,Minor,126
720,D0023,2026-03-13 15:00:00,Firmware Crash,Minor,99
721,D0023,2026-03-16 08:00:00,Communication Failure,Minor,39
722,D0023,2026-03-18 15:00:00,Firmware Crash,Minor,238
723,D0023,2026-03-30 02:00:00,Communication Failure,Minor,218
724,D0023,2026-03-30 14:00:00,Firmware Crash,Minor,206
725,D0023,2026-03-31 12:00:00,Firmware Crash,Minor,63
726,D0024,2026-01-02 13:00:00,Communication Failure,Minor,197
727,D0024,2026-01-16 12:00:00,Firmware Crash,Minor,126
728,D0024,2026-01-18 17:00:00,Firmware Crash,Minor,240
729,D0024,2026-01-20 19:00:00,Communication Failure,Minor,119
730,D0024,2026-01-24 21:00:00,Communication Failure,Minor,186
731,D0024,2026-01-31 14:00:00,Firmware Crash,Minor,82
732,D0024,2026-02-04 14:00:00,Firmware Crash,Minor,106
733,D0024,2026-02-05 18:00:00,Communication Failure,Minor,148
734,D0024,2026-02-14 23:00:00,Communication Failure,Minor,106
735,D0024,2026-02-15 03:00:00,Communication Failure,Minor,84
736,D0024,2026-02-16 01:00:00,Communication Failure,Minor,60
737,D0024,2026-02-19 15:00:00,Communication Failure,Minor,184
738,D0024,2026-02-20 08:00:00,Communication Failure,Minor,14
739,D0024,2026-02-23 16:00:00,Firmware Crash,Minor,124
740,D0024,2026-02-24 11:00:00,Communication Failure,Minor,105
741,D0024,2026-02-28 15:00:00,Firmware Crash,Minor,95
742,D0024,2026-03-05 08:00:00,Communication Failure,Minor,129
743,D0024,2026-03-08 19:00:00,Communication Failure,Minor,157
744,D0024,2026-03-09 10:00:00,Communication Failure,Minor,117
745,D0024,2026-03-17 21:00:00,Communication Failure,Minor,54
746,D0024,2026-03-19 09:00:00,Communication Failure,Minor,39
747,D0024,2026-03-19 11:00:00,Communication Failure,Minor,143
748,D0024,2026-03-21 04:00:00,Communication Failure,Minor,95
749,D0024,2026-03-21 09:00:00,Communication Failure,Minor,232
750,D0024,2026-03-24 13:00:00,Firmware Crash,Minor,37
751,D0024,2026-03-24 16:00:00,Firmware Crash,Minor,179
752,D0024,2026-03-27 03:00:00,Communication Failure,Minor,131
753,D0024,2026-03-30 06:00:00,Communication Failure,Minor,109
754,D0025,2026-01-01 15:00:00,Firmware Crash,Minor,131
755,D0025,2026-01-01 17:00:00,Firmware Crash,Minor,64
756,D0025,2026-01-09 07:00:00,Communication Failure,Minor,23
757,D0025,2026-01-09 15:00:00,Firmware Crash,Minor,110
